Submission ID,Respondent ID,Submitted at,How are you feeling about IOTA &amp; Shimmer right now?,What is your personal focus in this community,What is your personal focus in this community (Academic Research),What is your personal focus in this community (Development/Building),What is your personal focus in this community (Entrepreneurial Networking),What is your personal focus in this community (Speculative Research),What is your personal focus in this community (Community and friends),What is your personal focus in this community (Governance),How confident are you in the progress IOTA &amp; Shimmer is making?,Which kind of project(s) are you most excited about?,Which kind of project(s) are you most excited about? (DeFi),Which kind of project(s) are you most excited about? (Payments & On-Ramp),Which kind of project(s) are you most excited about? (Other),Which kind of project(s) are you most excited about? (DAO),Which kind of project(s) are you most excited about? (Infrastructure),Which kind of project(s) are you most excited about? (Wallet),Which kind of project(s) are you most excited about? (Stablecoin),Which kind of project(s) are you most excited about? (NFTs),Which kind of project(s) are you most excited about? (Gaming),Which kind of project(s) are you most excited about? (Metaverse),Which kind of project(s) are you most excited about? (Bridge),Which kind of project(s) are you most excited about? (Tooling & SDKs),Which kind of project(s) are you most excited about? (DEX),Which kind of project(s) are you most excited about? (Analytics & Block Explorer),Which kind of project(s) are you most excited about? (Launchpad & Fundraising),Which kind of project(s) are you most excited about? (Identity),How transparent do you feel the foundation and their departments are?,How satisfied are you with the way the foundation and their departments communicate?,How much do you agree with the following statement?The IF is making efforts towards being transparent and open.,Are there any specific topics that you would like to see the foundation and their departments communicate more about?
2e5g8A,19AWPW,2023-10-01 13:52:56,Negative,"Speculative Research, Entrepreneurial Networking, Development/Building",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,"Analytics & Block Explorer, Identity, Wallet",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,1,2,Identity
7W5gK2,vX7MoA,2023-10-01 13:56:10,Positive,"Community and friends, Academic Research, Speculative Research",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"DeFi, Infrastructure, Identity, NFTs, Gaming",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,2,
2e5gNe,a2QO4y,2023-10-01 13:57:59,Negative,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"Identity, DEX",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,2,
Ad5Ode,BxzExY,2023-10-01 13:58:46,Negative,"Governance, Speculative Research",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,"DeFi, Payments & On-Ramp, Other, Infrastructure, Identity, Wallet, Analytics & Block Explorer",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,1,changes to network
DNyEeZ,4K4axd,2023-10-01 14:00:04,Positive,"Community and friends, Governance",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,"DeFi, Payments & On-Ramp, DAO, Identity, Stablecoin, Tooling & SDKs, DEX, Infrastructure, Metaverse",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,4,More transparency  and open  communication 
675zgJ,eaq5Pq,2023-10-01 14:12:56,Positive,"Development/Building, Speculative Research",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"DeFi, DAO, Identity, DEX",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,2,"Periodic updates. Consistency is key.
Cannot have total silence."
V0yXEv,AB7rYN,2023-10-01 14:16:01,Negative,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,Other,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"
I'm very angry that you increased the supply without asking us. iota shit."
y6kbZx,b5L6P0,2023-10-01 14:39:11,Positive,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,"DeFi, Identity, Infrastructure, NFTs, Bridge, DEX, Tooling & SDKs, Gaming, Metaverse",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,3,3,
jy2rlR,d9WERK,2023-10-01 14:43:26,Positive,Governance,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"DeFi, Infrastructure, Identity, Bridge",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,4,No but sometimes I feel twitter is spammed with too much information :)
9W5Yyp,kNdlMd,2023-10-01 14:54:56,Positive,Entrepreneurial Networking,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,"Metaverse, Gaming, Infrastructure",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,
1l50lQ,obovo1,2023-10-01 15:07:15,Positive,"Community and friends, Speculative Research, Governance",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,"DeFi, Payments & On-Ramp, DAO, Stablecoin, NFTs, Metaverse, Bridge, Tooling & SDKs, DEX",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,2,3,
jy24Bx,o2bDdX,2023-10-01 15:07:30,Negative,"Speculative Research, Community and friends, Entrepreneurial Networking",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,"Identity, Wallet, Stablecoin, Payments & On-Ramp",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,3,"Transparency on how funds are used and the treasury available to the foundation(s). Dashboard, updated quarterly."
pK9q7Z,AB7KWN,2023-10-01 15:10:07,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"DeFi, Payments & On-Ramp, Wallet, Stablecoin, Gaming, Bridge, DEX",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,3,
0x501Q,8Z1zRk,2023-10-01 15:11:57,Negative,"Governance, Development/Building",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,"Payments & On-Ramp, Identity, Metaverse, Wallet, DeFi",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2,
kyxjoM,k98ZBJ,2023-10-01 15:20:50,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,Infrastructure,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3,
BX5yYQ,D74zZE,2023-10-01 15:34:54,Positive,Development/Building,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,"Payments & On-Ramp, Wallet, Stablecoin",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,3,
Mby44X,GRxlgL,2023-10-01 15:35:00,Negative,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"Payments & On-Ramp, Infrastructure, Identity, Tooling & SDKs",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,1,
r6WzAl,yJPlVd,2023-10-01 15:38:49,Positive,"Academic Research, Entrepreneurial Networking",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,"Infrastructure, Other, Stablecoin, Tooling & SDKs",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3,3,"Roadmap, subsequent development reporting"
J6Yaao,kNd5pJ,2023-10-01 15:47:38,Negative,Entrepreneurial Networking,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"DeFi, Bridge, Launchpad & Fundraising, Tooling & SDKs, DAO",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,2,2,"To improve general communication on social media, there are several aspects to consider. A good example of this is Charles Hoskinson, who consistently finds ways to put himself and ADA in the spotlight. While Discord is fine for Hodlers, it's not ideal for attracting new interest. Platforms like X offer better opportunities for that purpose. Unfortunately, IOTA is often too quiet on such platforms.

In the history of technology, the best products are rarely market leaders. Instead, it's often the products with the best salespeople and marketers that succeed. This means that small achievements, intentions, collaborations, and partnerships are all good reasons to generate more visibility.

IOTA has a very dedicated community, but it's negligent to leave the promotion of the product solely to them."
e6lZZ0,VzLVyl,2023-10-01 15:48:01,Positive,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"Identity, Wallet, Gaming, DeFi",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,3,2,
YQvDVW,2KELMj,2023-10-01 15:58:23,Negative,Academic Research,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"Identity, Tooling & SDKs, DEX",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,3,
zqoXga,N7pYrQ,2023-10-01 16:02:12,Positive,"Development/Building, Speculative Research, Community and friends",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,"DeFi, DAO, Wallet, Infrastructure, Identity, NFTs, Metaverse, DEX",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,3,
vA1j88,jlaWQ9,2023-10-01 16:06:22,Positive,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,Infrastructure,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,4,
48yXbo,xJXyp9,2023-10-01 16:07:20,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"DeFi, Bridge, DEX, Stablecoin",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,3,
0xyrN9,l6bWLX,2023-10-01 16:10:20,Positive,"Entrepreneurial Networking, Development/Building",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,"DeFi, Infrastructure, Identity, Payments & On-Ramp",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,1,
DNP4BZ,g9DZWD,2023-10-01 16:13:18,Negative,"Development/Building, Entrepreneurial Networking",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"Identity, Launchpad & Fundraising",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,
g01bll,MEeJpX,2023-10-01 16:53:38,Positive,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,"DeFi, Payments & On-Ramp, Stablecoin, Analytics & Block Explorer, DEX, Bridge, Identity",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,2,
xp1r0r,o2bVMP,2023-10-01 17:06:05,Negative,"Community and friends, Governance, Speculative Research",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,"Payments & On-Ramp, Infrastructure, Gaming, Metaverse, NFTs, Tooling & SDKs, Bridge, DEX",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,status of protocol development
ky1lgJ,kNdRWM,2023-10-01 17:10:35,Negative,"Entrepreneurial Networking, Development/Building, Academic Research, Speculative Research, Community and friends, Governance",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,"Identity, DeFi, Payments & On-Ramp, DEX, Tooling & SDKs, Bridge, Wallet",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,"The foundation pretends to care what the community thinks but in reality they don’t. Assembly was scrapped without hesitation or notice but was continuously hyped up prior, the same could happen to shimmer/iota. IF promised iota tokens to those who staked iota for assembly yet that didn’t happen either. How can the foundation think the community has any trust in them when they do these things and act like it is for the better of the community.  We need transparency and open lines of communication and stop hyping things up just show us results."
0xy7LA,o2bVJV,2023-10-01 17:28:17,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"Infrastructure, Identity, Wallet, Tooling & SDKs, Payments & On-Ramp",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,3,"Progress , strategy"
1lyk5W,GRxo9Q,2023-10-01 17:35:38,Positive,"Entrepreneurial Networking, Speculative Research, Development/Building",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,"DeFi, DEX, Stablecoin, Identity, Metaverse, Infrastructure",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,1,
pK1yk1,jbgp49,2023-10-01 17:56:35,Positive,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,"DeFi, Infrastructure, Payments & On-Ramp, DEX, Stablecoin, Identity, Tooling & SDKs, Bridge, Metaverse",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,3,
a6g4l2,jaGoW1,2023-10-01 18:17:09,Positive,"Development/Building, Community and friends",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,"DeFi, Payments & On-Ramp, Identity, Infrastructure, DEX",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,1,"stop creating hype about for example UEA without being clear on what is at stake.
many times in the past, POC then nothing...

=> clearly explain what is going on"
WNBRvJ,eaq9VQ,2023-10-01 18:23:24,Positive,"Development/Building, Speculative Research, Governance",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,"Payments & On-Ramp, DeFi, Identity, Bridge, DEX",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,2,
WNBRGP,eaq9bQ,2023-10-01 18:23:57,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,Identity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,1,You are lying to the coin holder's 
jyYlz6,d9WKPy,2023-10-01 18:33:33,Negative,"Speculative Research, Development/Building",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,"Launchpad & Fundraising, DeFi, Metaverse, Infrastructure, Stablecoin, NFTs, Gaming, Wallet, Bridge, Tooling & SDKs",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,
MbqEg0,d9WKPy,2023-10-01 18:34:56,Negative,"Community and friends, Speculative Research, Development/Building",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,"NFTs, Gaming, Metaverse, Tooling & SDKs, Launchpad & Fundraising, DeFi, Identity",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,
Oz972g,d9WKPy,2023-10-01 18:39:02,Negative,"Speculative Research, Development/Building",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,"Bridge, Tooling & SDKs, DEX, DeFi, Wallet, Stablecoin, NFTs, Gaming, Metaverse",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,
K6ZVXV,d9WKPy,2023-10-01 18:39:42,Negative,"Development/Building, Speculative Research, Entrepreneurial Networking",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,"NFTs, Stablecoin, Wallet, Identity, Infrastructure, Payments & On-Ramp, DeFi, Metaverse, Gaming, Bridge, Tooling & SDKs, Launchpad & Fundraising, DEX",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,1,
d61dqq,d9WKPy,2023-10-01 18:41:40,Negative,"Community and friends, Speculative Research, Entrepreneurial Networking, Development/Building",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,"Analytics & Block Explorer, DEX, Tooling & SDKs, Bridge, Metaverse, Gaming, Wallet, Identity, Stablecoin, NFTs",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,Roadmap!!!
jyYPl6,pDbRYb,2023-10-01 18:44:31,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,"DeFi, Identity, Infrastructure, DEX, Metaverse, Gaming",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,2,
Oz9GNk,5ZBed6,2023-10-01 18:56:23,Positive,Governance,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,"DeFi, Payments & On-Ramp, Wallet, Identity, NFTs",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2,
g01GEJ,Pzdb0b,2023-10-01 18:57:13,Positive,"Governance, Entrepreneurial Networking",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,"DeFi, DAO, Infrastructure, Identity, Wallet, Stablecoin, Metaverse, Analytics & Block Explorer",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,3,4,I would like them to always mention and keep in mind full decentralization and decentralized governance
oy1MV5,KVYWNX,2023-10-01 19:06:47,Negative,"Community and friends, Governance",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,"DeFi, Other, Infrastructure, Identity, Wallet, Gaming, Launchpad & Fundraising",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,2,
1lylPb,dWDRjr,2023-10-01 19:19:18,Positive,"Community and friends, Governance, Speculative Research",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,"DeFi, Wallet, Stablecoin, NFTs, Bridge, DEX, Launchpad & Fundraising, Identity, DAO",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,3,
vA1NV4,Q7Kkz7,2023-10-01 19:53:38,Positive,"Speculative Research, Academic Research",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"DEX, Gaming, Identity, DeFi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,3,4,
9Wy15G,4K4OrO,2023-10-01 20:12:19,Positive,Entrepreneurial Networking,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"Identity, Payments & On-Ramp",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,1,
r61KWM,7NRE2L,2023-10-01 20:12:44,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,Bridge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,To increase Token supply is scam 
BXlZ4e,DKbAQj,2023-10-01 20:42:37,Negative,"Development/Building, Community and friends",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,"Infrastructure, DeFi, DEX",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,
xp12RE,0eQAl9,2023-10-01 20:52:41,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"Identity, Payments & On-Ramp, DeFi, Infrastructure",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,3,"Where the fokus is, is enough. 2.0 is the most important part. It will be hard to get people to invest time and money to something that isnt finished. Therefore, communication about this would benefit IF to attract more possibilities in adopting iota"
2eyvDA,5BLRqM,2023-10-01 21:15:09,Positive,"Speculative Research, Community and friends",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"Stablecoin, DeFi, Payments & On-Ramp",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,4,"As much as its a cliche and not directly critical I do feel like the lack of presence on exchanges undermines the projects credibility
For example my business has some long term investments in crypto but IOTA is not an option on Coinbase prime
As much as we hate these exchanges and their tactics they are an important evil that I think the foundation needs to sort out.  You seem to have accepted the need to fund adoption finally but you need to go this final stage too - for credibility not for speculation"
2eyxBV,yJPG74,2023-10-01 21:57:48,Positive,Entrepreneurial Networking,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,"Identity, Gaming, DeFi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1,
AdGbvB,GeN0oZ,2023-10-01 21:59:50,Negative,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,2,
K6ZPpX,6Z85k5,2023-10-01 22:26:41,Positive,"Development/Building, Entrepreneurial Networking, Community and friends",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3,"DeFi, Identity, Wallet, Gaming, Bridge, DEX, Launchpad & Fundraising",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,3,4,"Partnerships, real world use cases and adoption, updates on coordicide."
vA10Ld,PzdyGB,2023-10-01 22:36:22,Positive,"Speculative Research, Community and friends",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,"DEX, Launchpad & Fundraising, Payments & On-Ramp, DeFi, Bridge, Identity",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,3,
V0A9ev,vPGbl8,2023-10-01 22:52:44,Positive,Speculative Research,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"Payments & On-Ramp, Identity, Wallet, Stablecoin",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,3,"Marketing efforts and especially brand / D2C activities  (or showing understanding that this is crucial for success). Real world adaption is driven by developers building (and this is the right focus of IF) BUT developers are humans too and thus have the same emotional triggers to identify with a brand than the “customer” using the product. There is no such way as “b2b” or “d2c” marketing “channel” separation or target groups, only one “human recipient” of a message. From what I see is that there is a lack of understanding in how brand building works and I would love to see IF put the same effort into “educating/marketing” than you do on developing. I can tell from experience as a shareholder in a market leading company playing in a highly regulated market, winning against competitors that have up to 100x higher funding than we have (same situation as IF core funding problem). Thanks for your efforts!"
Mbqrog,ExkYy2,2023-10-01 22:56:20,Positive,"Development/Building, Community and friends",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,"Gaming, NFTs, Stablecoin, Infrastructure",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3,
DNPXgj,N7pyep,2023-10-01 22:56:32,Positive,Governance,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,"Infrastructure, Identity, DeFi, Analytics & Block Explorer, Tooling & SDKs",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,4,4,
LbN5Vz,z7xoQ8,2023-10-01 23:18:18,Negative,"Speculative Research, Community and friends, Governance",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,"DeFi, Payments & On-Ramp, Identity, Wallet, Stablecoin, Gaming, Metaverse, Bridge, Infrastructure, DAO, Other, Launchpad & Fundraising, Tooling & SDKs, DEX, Analytics & Block Explorer",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,
ly1V8N,8Z1yMr,2023-10-01 23:24:52,Positive,"Development/Building, Speculative Research",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"Gaming, Identity, Launchpad & Fundraising, Infrastructure",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,2,
7Wz4yZ,eaqlyx,2023-10-01 23:28:02,Positive,Community and friends,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,"Identity, Bridge, DeFi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,3,3,
